store_id,Company,local_authority,region,local_authority_population,latitude,longitude,geometry,other
493,Brand B,Gateshead,North East,201950,54.97151200000001,-1.5923333,POINT (-1.5923333 54.97151200000001),type3
404,Brand B,South Somerset,South West,168696,50.8825109,-2.9556055000000003,POINT (-2.9556055 50.8825109),type1
263,Brand B,South Gloucestershire,South West,287816,51.5201735,-2.5624108000000003,POINT (-2.5624108 51.5201735),type2
298,Brand B,West Suffolk,East of England,177302,52.2554147,0.7228721,POINT (0.7228721 52.2554147),type3
297,Brand B,West Suffolk,East of England,177302,52.2551324,0.4156619,POINT (0.4156619 52.2551324),type3
296,Brand B,West Suffolk,East of England,177302,52.093005600000005,0.4490866,POINT (0.4490866 52.09300560000001),type3
338,Brand B,Broxbourne,East of England,97592,51.6965343,-0.0225415,POINT (-0.0225415 51.6965343),type1
339,Brand B,Broxbourne,East of England,97592,51.77121550000001,-0.0011781999999999,POINT (-0.001178199999999999 51.77121550000001),type2
342,Brand B,Cheshire West and Chester,North West,343823,53.2015938,-2.5190263,POINT (-2.5190263 53.2015938),type3
343,Brand B,Cheshire West and Chester,North West,343823,53.2716417,-2.5047453,POINT (-2.5047453 53.2716417),type3
344,Brand B,Cheshire West and Chester,North West,343823,53.287595,-2.8904134000000004,POINT (-2.8904134 53.287595),type3
345,Brand B,Cheshire West and Chester,North West,343823,53.2013183,-2.8816080000000004,POINT (-2.881608 53.2013183),type3
346,Brand B,Cheshire West and Chester,North West,343823,53.27217519999999,-2.8703484,POINT (-2.8703484 53.27217519999999),type2
293,Brand B,Bury,North West,190708,53.6025768,-2.286159,POINT (-2.286159 53.6025768),type1
349,Brand B,Chesterfield,East Midlands,104930,53.2459881,-1.4172392,POINT (-1.4172392 53.2459881),type2
291,Brand B,East Staffordshire,West Midlands,120923,52.8118411,-1.6205802,POINT (-1.6205802 52.8118411),type3
290,Brand B,East Staffordshire,West Midlands,120923,52.9085403,-1.8551398,POINT (-1.8551398 52.9085403),type1
352,Brand B,Chichester,South East,121508,50.8534374,-0.7464578,POINT (-0.7464577999999999 50.8534374),type1
334,Brand B,Cheltenham,South West,116043,51.9118257,-2.0664477000000003,POINT (-2.0664477 51.9118257),type3
333,Brand B,Cheltenham,South West,116043,51.9280394,-2.0976122000000004,POINT (-2.0976122 51.9280394),type1
300,Brand B,High Peak,East Midlands,92633,53.4532963,-1.9414423,POINT (-1.9414423 53.4532963),type1
330,Brand B,Chelmsford,East of England,179549,51.7439809,0.4830936,POINT (0.4830936 51.7439809),type3
311,Brand B,Canterbury,South East,166762,51.372254,1.1579258,POINT (1.1579258 51.372254),type2
312,Brand B,Canterbury,South East,166762,51.2877064,1.0908296,POINT (1.0908296 51.2877064),type3
306,Brand B,Cambridge,East of England,125063,52.2168563,0.140177,POINT (0.140177 52.2168563),type3
315,Brand B,Cardiff,Wales,369202,51.4922211,-3.1638943000000004,POINT (-3.1638943 51.49222109999999),type3
316,Brand B,Cardiff,Wales,369202,51.5367065,-3.1820768000000004,POINT (-3.1820768 51.5367065),type3
317,Brand B,Cardiff,Wales,369202,51.4815515,-3.1945112,POINT (-3.1945112 51.48155149999999),type2
318,Brand B,Cardiff,Wales,369202,51.5036794,-3.1587827,POINT (-3.1587827 51.5036794),type3
353,Brand B,Chichester,South East,121508,50.8461765,-0.7666141999999999,POINT (-0.7666141999999999 50.8461765),type3
305,Brand B,Cambridge,East of England,125063,52.2147828,0.1310212,POINT (0.1310212 52.21478279999999),type2
303,Brand B,Surrey Heath,South East,89204,51.347412,-0.7343747,POINT (-0.7343747 51.347412),type3
324,Brand B,Medway,South East,279142,51.4051593,0.5065071999999999,POINT (0.5065071999999999 51.4051593),type2
325,Brand B,Medway,South East,279142,51.3968266,0.5575488,POINT (0.5575488 51.3968266),type3
326,Brand B,Medway,South East,279142,51.3920889,0.5364942,POINT (0.5364942 51.3920889),type2
301,Brand B,High Peak,East Midlands,92633,53.26991519999999,-1.9012756,POINT (-1.9012756 53.26991519999999),type2
328,Brand B,Chelmsford,East of England,179549,51.7623996,0.5229015,POINT (0.5229015 51.76239959999999),type1
329,Brand B,Chelmsford,East of England,179549,51.66315,0.61517,POINT (0.61517 51.66314999999999),type3
320,Brand B,Carlisle,North West,108524,54.9046609,-2.9270479000000003,POINT (-2.9270479 54.9046609),type1
403,Brand B,South Somerset,South West,168696,50.95110939999999,-2.6191753,POINT (-2.6191753 50.95110939999999),type1
355,Brand B,Chorley,North West,118870,53.6625417,-2.6212872000000003,POINT (-2.6212872 53.6625417),type2
358,Brand B,North Somerset,South West,215574,51.3593667,-2.9687335000000004,POINT (-2.9687335 51.3593667),type3
382,Brand B,North Northamptonshire,East Midlands,350448,52.3112634,-0.6816766999999999,POINT (-0.6816766999999999 52.3112634),type2
383,Brand B,North Northamptonshire,East Midlands,350448,52.3007575,-0.5877277999999999,POINT (-0.5877277999999999 52.3007575),type3
384,Brand B,North Northamptonshire,East Midlands,350448,52.411384,-0.717213,POINT (-0.717213 52.411384),type1
385,Brand B,North Northamptonshire,East Midlands,350448,52.4981475,-0.6904669000000001,POINT (-0.6904669000000001 52.49814749999999),type3
273,Brand B,Cornwall,South West,573299,50.4185982,-4.1996626,POINT (-4.1996626 50.4185982),type2
272,Brand B,Cornwall,South West,573299,50.3480195,-4.7847067,POINT (-4.7847067 50.3480195),type3
388,Brand B,Coventry,West Midlands,379387,52.418456000000006,-1.5040371,POINT (-1.5040371 52.41845600000001),type3
389,Brand B,Coventry,West Midlands,379387,52.4044527,-1.4969402,POINT (-1.4969402 52.4044527),type2
271,Brand B,Cornwall,South West,573299,50.2734686,-5.0435182,POINT (-5.0435182 50.2734686),type2
394,Brand B,Waverley,South East,126556,51.19549609999999,-0.6032652,POINT (-0.6032651999999999 51.19549609999999),type1
395,Brand B,Waverley,South East,126556,51.1511241,-0.4798478,POINT (-0.4798478 51.1511241),type3
396,Brand B,Waverley,South East,126556,51.2245895,-0.7902754999999999,POINT (-0.7902754999999999 51.2245895),type3
399,Brand B,Crawley,South East,112474,51.1245255,-0.1768109,POINT (-0.1768109 51.1245255),type3
265,Brand B,South Gloucestershire,South West,287816,51.5458089,-2.5385866000000004,POINT (-2.5385866 51.5458089),type1
264,Brand B,South Gloucestershire,South West,287816,51.5349719,-2.5860692000000003,POINT (-2.5860692 51.5349719),type1
274,Brand B,Cornwall,South West,573299,50.24318,-5.2177799,POINT (-5.2177799 50.24318),type2
275,Brand B,Cornwall,South West,573299,50.1290839,-5.5255098,POINT (-5.5255098 50.1290839),type2
276,Brand B,Cornwall,South West,573299,50.4236884,-5.0740988,POINT (-5.0740988 50.4236884),type3
277,Brand B,Cornwall,South West,573299,50.6466691,-4.3504597,POINT (-4.3504597 50.6466691),type1
359,Brand B,North Somerset,South West,215574,51.49434,-2.7580743,POINT (-2.7580743 51.49434),type2
360,Brand B,North Somerset,South West,215574,51.4424588,-2.7490679,POINT (-2.7490679 51.4424588),type1
361,Brand B,North Somerset,South West,215574,51.4464412,-2.8422345,POINT (-2.8422345 51.4464412),type3
286,Brand B,Mid Sussex,South East,152142,51.1358531,0.0004420000000001,POINT (0.0004420000000001003 51.1358531),type1
363,Brand B,Wyre,North West,113067,53.887223,-3.0305129,POINT (-3.0305129 53.887223),type2
285,Brand B,Mid Sussex,South East,152142,51.0068589,-0.0927773,POINT (-0.09277730000000001 51.0068589),type2
366,Brand B,Colchester,East of England,197200,51.898349,0.9122297,POINT (0.9122297 51.898349),type1
287,Brand B,Mid Sussex,South East,152142,50.9655804,-0.1207597,POINT (-0.1207597 50.9655804),type1
281,Brand B,Cornwall,South West,573299,50.4813507,-4.7114781,POINT (-4.7114781 50.4813507),type1
279,Brand B,Cornwall,South West,573299,50.16517149999999,-5.0585508,POINT (-5.0585508 50.16517149999999),type3
278,Brand B,Cornwall,South West,573299,50.1099128,-5.2629864,POINT (-5.2629864 50.1099128),type1
373,Brand B,Cheshire East,North West,386667,53.3362919,-2.2219394,POINT (-2.2219394 53.3362919),type2
374,Brand B,Cheshire East,North West,386667,53.07758019999999,-2.5127339,POINT (-2.5127339 53.07758019999999),type2
375,Brand B,Cheshire East,North West,386667,53.2708131,-2.1178527000000003,POINT (-2.1178527 53.2708131),type3
376,Brand B,Cheshire East,North West,386667,53.1082484,-2.4313828,POINT (-2.4313828 53.1082484),type2
377,Brand B,Cheshire East,North West,386667,53.1737806,-2.2036231,POINT (-2.2036231 53.1737806),type2
280,Brand B,Cornwall,South West,573299,50.22405559999999,-5.288694700000001,POINT (-5.288694700000001 50.22405559999999),type2
494,Brand B,Gateshead,North East,201950,54.975104,-1.7022425,POINT (-1.7022425 54.97510399999999),type2
496,Brand B,Renfrewshire,Scotland,179390,55.8557321,-4.4144835,POINT (-4.4144835 55.8557321),type3
497,Brand B,Renfrewshire,Scotland,179390,55.8827148,-4.3469051,POINT (-4.3469051 55.8827148),type1
621,Brand B,Warwick,West Midlands,144909,52.3010394,-1.5253645,POINT (-1.5253645 52.3010394),type3
622,Brand B,Warwick,West Midlands,144909,52.3531915,-1.5692166,POINT (-1.5692166 52.3531915),type3
162,Brand B,Wirral,North West,324336,53.3900506,-3.0933202000000004,POINT (-3.0933202 53.3900506),type1
624,Brand B,Wyre Forest,West Midlands,101139,52.350199,-2.2691399000000003,POINT (-2.2691399 52.350199),type3
625,Brand B,Wyre Forest,West Midlands,101139,52.4015578,-2.2442520000000004,POINT (-2.244252 52.4015578),type1
626,Brand B,Wyre Forest,West Midlands,101139,52.39839129999999,-2.2379566000000004,POINT (-2.2379566 52.39839129999999),type2
161,Brand B,Wirral,North West,324336,53.429147,-3.035114,POINT (-3.035114 53.429147),type2
629,Brand B,King's Lynn and West Norfolk,East of England,151245,52.7488799,0.4284069,POINT (0.4284069 52.7488799),type2
630,Brand B,King's Lynn and West Norfolk,East of England,151245,52.76500049999999,0.4063275,POINT (0.4063275 52.76500049999999),type3
631,Brand B,King's Lynn and West Norfolk,East of England,151245,52.9499892,0.4994137,POINT (0.4994137 52.9499892),type3
634,Brand B,South Hams,South West,87946,50.4409987,-3.6736888,POINT (-3.6736888 50.4409987),type1
157,Brand B,Torridge,South West,68719,51.0280255,-4.1950636,POINT (-4.1950636 51.0280255),type1
638,Brand B,Solihull,West Midlands,217487,52.423025,-1.7684682,POINT (-1.7684682 52.423025),type3
639,Brand B,Solihull,West Midlands,217487,52.42220999999999,-1.8166749,POINT (-1.8166749 52.42220999999999),type3
640,Brand B,Solihull,West Midlands,217487,52.4898464,-1.7294018,POINT (-1.7294018 52.4898464),type1
163,Brand B,Wirral,North West,324336,53.33875689999999,-3.0904861,POINT (-3.0904861 53.33875689999999),type1
164,Brand B,Wirral,North West,324336,53.399188200000005,-3.0136281,POINT (-3.0136281 53.3991882),type1
617,Brand B,South Lakeland,North West,104905,54.3387737,-2.7369816,POINT (-2.7369816 54.3387737),type3
616,Brand B,South Lakeland,North West,104905,54.35083159999999,-2.7300168,POINT (-2.7300168 54.35083159999999),type1
176,Brand B,Birmingham,West Midlands,1140525,52.5272422,-1.787574,POINT (-1.787574 52.5272422),type1
175,Brand B,Birmingham,West Midlands,1140525,52.4692397,-1.9370353,POINT (-1.9370353 52.4692397),type3
597,Brand B,West Berkshire,South East,158465,51.4145362,-1.3144139,POINT (-1.3144139 51.4145362),type2
598,Brand B,West Berkshire,South East,158465,51.4529526,-1.0513982,POINT (-1.0513982 51.4529526),type1
174,Brand B,Birmingham,West Midlands,1140525,52.405248,-1.9748911,POINT (-1.9748911 52.405248),type3
173,Brand B,Birmingham,West Midlands,1140525,52.4542434,-1.9310023,POINT (-1.9310023 52.4542434),type2
172,Brand B,Birmingham,West Midlands,1140525,52.572385,-1.8134479,POINT (-1.8134479 52.572385),type3
154,Brand B,Rother,South East,96716,50.8503894,0.4828028,POINT (0.4828028 50.8503894),type3
602,Brand B,Huntingdonshire,East of England,178985,52.23783,-0.2607121,POINT (-0.2607121 52.23783),type1
604,Brand B,Huntingdonshire,East of England,178985,52.33995649999999,-0.1722957,POINT (-0.1722957 52.33995649999999),type1
171,Brand B,Birmingham,West Midlands,1140525,52.4731085,-1.8034369,POINT (-1.8034369 52.4731085),type1
608,Brand B,Highland,Scotland,235430,58.4525695,-3.0824929,POINT (-3.0824929 58.4525695),type3
609,Brand B,Highland,Scotland,235430,57.5945132,-3.8584959,POINT (-3.8584959 57.5945132),type3
610,Brand B,Highland,Scotland,235430,57.48784379999999,-4.2134251,POINT (-4.2134251 57.48784379999999),type1
611,Brand B,Highland,Scotland,235430,57.60521030000001,-4.4181779,POINT (-4.4181779 57.60521030000001),type1
613,Brand B,Ipswich,East of England,135979,52.0676319,1.1673496,POINT (1.1673496 52.06763189999999),type1
603,Brand B,Huntingdonshire,East of England,178985,52.333424,-0.0640441999999999,POINT (-0.0640441999999999 52.333424),type2
177,Brand B,Birmingham,West Midlands,1140525,52.4249022,-1.9607516,POINT (-1.9607516 52.4249022),type3
643,Brand B,Thurrock,East of England,175531,51.4872128,0.3344704,POINT (0.3344704 51.48721279999999),type3
152,Brand B,East Riding of Yorkshire,Yorkshire and The Humber,343201,53.8515349,-0.4186195,POINT (-0.4186195 53.8515349),type2
143,Brand B,Northumberland,North East,323820,55.1373308,-1.5018247,POINT (-1.5018247 55.1373308),type3
669,Brand B,Leicester,East Midlands,354036,52.6776949,-1.0940116,POINT (-1.0940116 52.6776949),type1
670,Brand B,Leicester,East Midlands,354036,52.647102700000005,-1.1229424,POINT (-1.1229424 52.6471027),type1
671,Brand B,Leicester,East Midlands,354036,52.6758409,-1.1563172,POINT (-1.1563172 52.6758409),type2
142,Brand B,Northumberland,North East,323820,55.09534299999999,-1.5793565,POINT (-1.5793565 55.09534299999999),type1
141,Brand B,Northumberland,North East,323820,54.98011579999999,-2.0905306,POINT (-2.0905306 54.98011579999999),type3
140,Brand B,Northumberland,North East,323820,55.1775054,-1.6789469,POINT (-1.6789469 55.1775054),type1
675,Brand B,Wigan,North West,330712,53.55740839999999,-2.6205409000000004,POINT (-2.6205409 53.55740839999999),type3
676,Brand B,Wigan,North West,330712,53.5064987,-2.5071632000000004,POINT (-2.5071632 53.50649869999999),type3
677,Brand B,Wigan,North West,330712,53.4964239,-2.6274091000000004,POINT (-2.6274091 53.4964239),type1
139,Brand B,Northumberland,North East,323820,55.4229824,-1.6960506,POINT (-1.6960506 55.4229824),type1
680,Brand B,Lichfield,West Midlands,105637,52.6936688,-1.8177399,POINT (-1.8177399 52.6936688),type1
136,Brand B,Dacorum,East of England,155457,51.7586636,-0.4622683999999999,POINT (-0.4622683999999999 51.7586636),type1
683,Brand B,Lincoln,East Midlands,100049,53.237393100000006,-0.5287758,POINT (-0.5287758 53.23739310000001),type1
684,Brand B,Lincoln,East Midlands,100049,53.235027,-0.544061,POINT (-0.544061 53.235027),type1
144,Brand B,Northumberland,North East,323820,55.780539,-1.9958737,POINT (-1.9958737 55.780539),type1
145,Brand B,Northumberland,North East,323820,55.19334369999999,-1.5585691,POINT (-1.5585691 55.19334369999999),type3
665,Brand B,Leeds,Yorkshire and The Humber,798786,53.8161966,-1.4419432,POINT (-1.4419432 53.8161966),type3
664,Brand B,Leeds,Yorkshire and The Humber,798786,53.88212,-1.700799,POINT (-1.700799 53.88212),type1
151,Brand B,East Riding of Yorkshire,Yorkshire and The Humber,343201,54.0924818,-0.1807817,POINT (-0.1807817 54.09248179999999),type3
647,Brand B,Lancaster,North West,148119,54.0821311,-2.8553834,POINT (-2.8553834 54.0821311),type2
648,Brand B,Lancaster,North West,148119,54.0591519,-2.7900608,POINT (-2.7900608 54.0591519),type3
150,Brand B,East Riding of Yorkshire,Yorkshire and The Humber,343201,54.01476459999999,-0.4289288,POINT (-0.4289288 54.01476459999999),type3
149,Brand B,East Riding of Yorkshire,Yorkshire and The Humber,343201,53.7141218,-0.8642793,POINT (-0.8642793 53.7141218),type2
148,Brand B,East Riding of Yorkshire,Yorkshire and The Humber,343201,53.73300629999999,-0.4278364,POINT (-0.4278364 53.73300629999999),type3
147,Brand B,East Riding of Yorkshire,Yorkshire and The Humber,343201,53.9403712,-0.7691633000000001,POINT (-0.7691633000000001 53.9403712),type1
644,Brand B,Thurrock,East of England,175531,51.4979147,0.2934636,POINT (0.2934636 51.4979147),type2
655,Brand B,Leeds,Yorkshire and The Humber,798786,53.758907,-1.4674203,POINT (-1.4674203 53.758907),type1
657,Brand B,Leeds,Yorkshire and The Humber,798786,53.91551439999999,-1.6845607,POINT (-1.6845607 53.91551439999999),type1
658,Brand B,Leeds,Yorkshire and The Humber,798786,53.75535059999999,-1.5922401,POINT (-1.5922401 53.75535059999999),type3
659,Brand B,Leeds,Yorkshire and The Humber,798786,53.7663466,-1.5631039,POINT (-1.5631039 53.7663466),type2
660,Brand B,Leeds,Yorkshire and The Humber,798786,53.7980456,-1.5296129,POINT (-1.5296129 53.79804559999999),type1
661,Brand B,Leeds,Yorkshire and The Humber,798786,53.8086707,-1.5347978,POINT (-1.5347978 53.8086707),type3
662,Brand B,Leeds,Yorkshire and The Humber,798786,53.8266178,-1.5947104,POINT (-1.5947104 53.8266178),type2
663,Brand B,Leeds,Yorkshire and The Humber,798786,53.8311422,-1.5667199,POINT (-1.5667199 53.8311422),type3
656,Brand B,Leeds,Yorkshire and The Humber,798786,53.8070906,-1.6531964,POINT (-1.6531964 53.8070906),type3
178,Brand B,Birmingham,West Midlands,1140525,52.4888666,-1.8862154,POINT (-1.8862154 52.4888666),type1
592,Brand B,"Kingston upon Hull, City of",Yorkshire and The Humber,259126,53.7548977,-0.3316694,POINT (-0.3316694 53.7548977),type3
591,Brand B,"Kingston upon Hull, City of",Yorkshire and The Humber,259126,53.8051685,-0.3385628,POINT (-0.3385628 53.8051685),type1
524,Brand B,Worthing,South East,110727,50.8200233,-0.3634652,POINT (-0.3634652 50.8200233),type3
211,Brand B,Boston,East Midlands,70837,52.9894958,-0.0125028,POINT (-0.0125028 52.9894958),type1
526,Brand B,Gosport,South East,84679,50.8050942,-1.1117804,POINT (-1.1117804 50.8050942),type1
528,Brand B,Dartford,South East,114051,51.4542284,0.2290807,POINT (0.2290807 51.4542284),type3
209,Brand B,Bolton,North West,288248,53.5945636,-2.5273175,POINT (-2.5273175 53.5945636),type2
208,Brand B,Bolton,North West,288248,53.5890908,-2.4204658,POINT (-2.4204658 53.5890908),type1
207,Brand B,Bolton,North West,288248,53.5826269,-2.4193952000000003,POINT (-2.4193952 53.5826269),type2
532,Brand B,Inverclyde,Scotland,77060,55.9586111,-4.7491667,POINT (-4.7491667 55.9586111),type1
535,Brand B,North East Lincolnshire,Yorkshire and The Humber,159364,53.57559919999999,-0.0763862,POINT (-0.0763862 53.57559919999998),type2
536,Brand B,North East Lincolnshire,Yorkshire and The Humber,159364,53.569385,-0.0218931999999999,POINT (-0.02189319999999999 53.569385),type2
204,Brand B,Blackpool,North West,138381,53.8267607,-3.0437853,POINT (-3.0437853 53.8267607),type1
538,Brand B,Guildford,South East,150352,51.2454612,-0.5664796999999999,POINT (-0.5664796999999999 51.2454612),type2
541,Brand B,Calderdale,Yorkshire and The Humber,211439,53.73294059999999,-1.8474083,POINT (-1.8474083 53.73294059999998),type2
542,Brand B,Calderdale,Yorkshire and The Humber,211439,53.712206,-1.771606,POINT (-1.771606 53.71220599999999),type3
201,Brand B,Blackburn with Darwen,North West,150030,53.7584407,-2.4723052,POINT (-2.4723052 53.7584407),type3
520,Brand B,Gloucester,South West,129709,51.8743059,-2.2355050000000003,POINT (-2.235505 51.8743059),type3
216,Brand B,"Bournemouth, Christchurch and Poole",South West,396989,50.7527123,-1.8684324,POINT (-1.8684324 50.7527123),type3
517,Brand B,South Lanarkshire,Scotland,320820,55.7704013,-4.1672795,POINT (-4.1672795 55.7704013),type1
516,Brand B,South Lanarkshire,Scotland,320820,55.8379666,-4.200422900000001,POINT (-4.200422900000001 55.8379666),type2
224,Brand B,Bracknell Forest,South East,124165,51.4253544,-0.7403943,POINT (-0.7403942999999999 51.4253544),type3
998,Brand B,Plymouth,South West,262839,50.3826037,-4.1320996,POINT (-4.1320996 50.3826037),type3
221,Brand B,"Bournemouth, Christchurch and Poole",South West,396989,50.7368161,-1.8292564,POINT (-1.8292564 50.7368161),type3
220,Brand B,"Bournemouth, Christchurch and Poole",South West,396989,50.7315302,-1.8657183,POINT (-1.8657183 50.73153019999999),type2
219,Brand B,"Bournemouth, Christchurch and Poole",South West,396989,50.744798200000005,-1.7675163,POINT (-1.7675163 50.74479820000001),type3
505,Brand B,Glasgow City,Scotland,635640,55.86732119999999,-4.2391254,POINT (-4.2391254 55.86732119999999),type1
506,Brand B,Glasgow City,Scotland,635640,55.8742777,-4.244839,POINT (-4.244839 55.8742777),type3
199,Brand B,East Hertfordshire,East of England,151786,51.8793776,0.1701344,POINT (0.1701344 51.8793776),type2
507,Brand B,Glasgow City,Scotland,635640,55.832663,-4.281196999999999,POINT (-4.281196999999999 55.832663),type1
509,Brand B,Glasgow City,Scotland,635640,55.8626132,-4.1882596,POINT (-4.1882596 55.8626132),type1
510,Brand B,Glasgow City,Scotland,635640,55.88622099999999,-4.282305199999999,POINT (-4.282305199999999 55.88622099999998),type1
218,Brand B,"Bournemouth, Christchurch and Poole",South West,396989,50.7277157,-1.9706437,POINT (-1.9706437 50.7277157),type2
217,Brand B,"Bournemouth, Christchurch and Poole",South West,396989,50.74800780000001,-1.901986,POINT (-1.901986 50.74800780000001),type1
513,Brand B,South Lanarkshire,Scotland,320820,55.7497214,-3.9641446,POINT (-3.9641446 55.7497214),type1
514,Brand B,South Lanarkshire,Scotland,320820,55.6834054,-3.7686335,POINT (-3.7686335 55.6834054),type1
515,Brand B,South Lanarkshire,Scotland,320820,55.784547,-4.0257161,POINT (-4.0257161 55.784547),type3
508,Brand B,Glasgow City,Scotland,635640,55.8804536,-4.1279683,POINT (-4.1279683 55.8804536),type3
546,Brand B,Stoke-on-Trent,West Midlands,256622,53.0674642,-2.1971000000000003,POINT (-2.1971 53.0674642),type2
547,Brand B,Stoke-on-Trent,West Midlands,256622,52.9985872,-2.1240241,POINT (-2.1240241 52.9985872),type1
548,Brand B,Stoke-on-Trent,West Midlands,256622,53.0360402,-2.1660371,POINT (-2.1660371 53.0360402),type2
189,Brand B,County Durham,North East,533149,54.76891,-1.323997,POINT (-1.323997 54.76891),type3
188,Brand B,County Durham,North East,533149,54.84645319999999,-1.3209274,POINT (-1.3209274 54.84645319999998),type2
572,Brand B,North Hertfordshire,East of England,133463,52.05707010000001,-0.013716,POINT (-0.013716 52.05707010000001),type1
573,Brand B,North Hertfordshire,East of England,133463,51.9882137,-0.2174089,POINT (-0.2174089 51.9882137),type2
574,Brand B,North Hertfordshire,East of England,133463,51.95796340000001,-0.2686363,POINT (-0.2686363 51.95796340000001),type3
187,Brand B,County Durham,North East,533149,54.8802237,-1.6892438,POINT (-1.6892438 54.88022369999999),type1
580,Brand B,Havering,London,260651,51.5682861,0.2603559,POINT (0.2603559 51.56828609999999),type3
569,Brand B,Hinckley and Bosworth,East Midlands,113666,52.5514779,-1.3621534,POINT (-1.3621534 52.55147789999999),type1
581,Brand B,Havering,London,260651,51.5858204,0.1922762,POINT (0.1922762 51.5858204),type1
584,Brand B,Horsham,South East,145474,51.0726806,-0.3198384999999999,POINT (-0.3198385 51.0726806),type2
181,Brand B,Birmingham,West Midlands,1140525,52.4565523,-1.8127322,POINT (-1.8127322 52.4565523),type3
586,Brand B,Kirklees,Yorkshire and The Humber,441290,53.655792,-1.7750351,POINT (-1.7750351 53.655792),type1
587,Brand B,Kirklees,Yorkshire and The Humber,441290,53.7014035,-1.6192568,POINT (-1.6192568 53.7014035),type2
588,Brand B,Kirklees,Yorkshire and The Humber,441290,53.7241679,-1.6224851,POINT (-1.6224851 53.7241679),type3
180,Brand B,Birmingham,West Midlands,1140525,52.5339145,-1.8282388,POINT (-1.8282388 52.53391449999999),type1
179,Brand B,Birmingham,West Midlands,1140525,52.4434505,-1.8832302,POINT (-1.8832302 52.4434505),type2
582,Brand B,Havering,London,260651,51.5723413,0.2304399,POINT (0.2304399 51.5723413),type2
686,Brand B,Liverpool,North West,500474,53.4614376,-2.9517459,POINT (-2.9517459 53.4614376),type3
190,Brand B,County Durham,North East,533149,54.6296635,-1.5621289,POINT (-1.5621289 54.6296635),type2
566,Brand B,"Herefordshire, County of",West Midlands,193615,52.04723189999999,-2.4128900000000004,POINT (-2.41289 52.04723189999999),type3
198,Brand B,East Hertfordshire,East of England,151786,51.807023,-0.0672008,POINT (-0.0672008 51.807023),type3
550,Brand B,Harlow,East of England,87280,51.78042220000001,0.1039229999999998,POINT (0.1039229999999999 51.78042220000001),type3
552,Brand B,Harrogate,Yorkshire and The Humber,161545,54.1464122,-1.5142612,POINT (-1.5142612 54.1464122),type1
553,Brand B,Harrogate,Yorkshire and The Humber,161545,54.0039313,-1.5286638,POINT (-1.5286638 54.0039313),type1
196,Brand B,County Durham,North East,533149,54.8174604,-1.5696679,POINT (-1.5696679 54.81746039999999),type2
195,Brand B,County Durham,North East,533149,54.5540323,-1.9143282,POINT (-1.9143282 54.5540323),type1
556,Brand B,Hastings,South East,92554,50.8973264,0.5602296999999999,POINT (0.5602296999999999 50.8973264),type2
567,Brand B,"Herefordshire, County of",West Midlands,193615,52.0673503,-2.7056982,POINT (-2.7056982 52.0673503),type2
557,Brand B,Hastings,South East,92554,50.86640919999999,0.5910873,POINT (0.5910873 50.86640919999999),type3
193,Brand B,County Durham,North East,533149,54.8667226,-1.5636875,POINT (-1.5636875 54.8667226),type1
192,Brand B,County Durham,North East,533149,54.8623546,-1.823878,POINT (-1.823878 54.8623546),type1
561,Brand B,Pembrokeshire,Wales,126751,51.7039022,-4.932289,POINT (-4.932289 51.70390219999999),type2
562,Brand B,Pembrokeshire,Wales,126751,51.8124101,-4.9586995,POINT (-4.9586995 51.8124101),type3
191,Brand B,County Durham,North East,533149,54.7863187,-1.569292,POINT (-1.569292 54.7863187),type2
564,Brand B,"Herefordshire, County of",West Midlands,193615,51.9240145,-2.5722131000000004,POINT (-2.5722131 51.9240145),type3
565,Brand B,"Herefordshire, County of",West Midlands,193615,52.2367009,-2.7303883000000004,POINT (-2.7303883 52.2367009),type2
194,Brand B,County Durham,North East,533149,54.6734743,-1.6647013,POINT (-1.6647013 54.6734743),type3
654,Brand B,Leeds,Yorkshire and The Humber,798786,53.9380005,-1.3770408,POINT (-1.3770408 53.9380005),type2
